trade_id,date,direction,signal_bar_time,signal_bar_number,entry_time,entry_bar_number,exit_time,exit_bar_number,entry_price,exit_price,stop_loss,target,exit_reason,pnl_points,pnl_amount,bars_held,lots,signal_bar_range,signal_bar_body_ratio,signal_bar_close_position
69,2023-05-08,SHORT,10:05,11,10:15,13,10:20,14,18198.45,18232.3,18220.25,18174.45,FT_FAILURE,-33.85,-2618.75,1,1,16.8,0.7768,0.1905
70,2023-05-09,LONG,09:40,6,09:50,8,13:25,51,18319.25,18282.75,18283.75,18348.75,STOP_LOSS,-36.5,-2817.5,43,1,30.5,0.8869,0.9279
71,2023-05-10,SHORT,09:30,4,09:40,6,10:00,10,18261.0,18221.15,18297.0,18220.15,TARGET,39.85,2908.75,4,1,41.85,0.73,0.2294
72,2023-05-12,SHORT,09:20,2,09:30,4,10:15,13,18218.7,18255.7,18254.7,18183.55,STOP_LOSS,-37.0,-2855.0,9,1,36.15,0.953,0.047
73,2023-05-15,LONG,09:35,5,09:45,7,11:10,24,18368.35,18398.35,18332.35,18399.35,TARGET,30.0,2170.0,17,1,32.0,0.9281,0.9484
74,2023-05-16,LONG,09:35,5,09:45,7,11:30,28,18392.35,18357.3,18358.3,18420.4,STOP_LOSS,-35.05,-2708.75,21,1,29.05,0.5353,0.7504
75,2023-05-19,SHORT,09:30,4,09:40,6,09:55,9,18113.25,18085.7,18147.8,18084.7,TARGET,27.55,1986.25,3,1,29.55,0.8782,0.0677
76,2023-05-19,SHORT,10:00,10,10:10,12,10:15,13,18069.45,18086.05,18096.7,18045.45,FT_FAILURE,-16.6,-1325.0,1,1,22.25,0.8135,0.0112
77,2023-05-22,LONG,09:35,5,09:45,7,10:00,10,18284.1,18253.0,18254.0,18308.2,STOP_LOSS,-31.1,-2412.5,3,1,25.1,0.8367,0.8745
78,2023-05-22,LONG,10:10,12,10:25,15,11:00,22,18278.4,18307.15,18242.65,18308.15,TARGET,28.75,2076.25,7,1,30.75,0.8439,0.8439
79,2023-05-23,LONG,09:30,4,09:40,6,14:40,66,18408.55,18376.75,18377.75,18433.35,STOP_LOSS,-31.8,-2465.0,60,1,25.8,0.8236,0.8236
80,2023-05-24,LONG,09:25,3,09:35,5,09:45,7,18309.45,18332.45,18282.25,18333.45,TARGET,23.0,1645.0,2,1,22.2,0.5698,0.8514
81,2023-05-25,SHORT,09:25,3,09:35,5,09:40,6,18249.35,18276.95,18285.35,18208.0,FT_FAILURE,-27.6,-2150.0,1,1,42.35,0.8949,0.1051
82,2023-05-25,LONG,09:45,7,09:55,9,10:00,10,18297.15,18273.5,18273.9,18321.15,FT_FAILURE,-23.65,-1853.75,1,1,18.25,0.9288,0.9425
83,2023-05-26,LONG,09:25,3,09:35,5,10:25,15,18365.65,18390.35,18333.95,18391.35,TARGET,24.7,1772.5,10,1,26.7,0.9813,0.9925
84,2023-05-30,LONG,09:20,2,09:30,4,09:35,5,18642.2,18622.9,18611.0,18667.4,FT_FAILURE,-19.3,-1527.5,1,1,26.2,0.8225,0.9885
85,2023-05-30,LONG,09:40,6,09:50,8,10:45,19,18644.95,18619.75,18620.75,18668.95,STOP_LOSS,-25.2,-1970.0,11,1,19.2,0.7786,0.8411
