date,open,high,low,close,volume
2026-01-05 11:15:00,403.05,439.9,402.4,415.0,395430
2026-01-05 12:15:00,415.0,464.15,408.15,463.4,299550
2026-01-05 13:15:00,465.05,582.0,452.65,559.75,1350930
2026-01-05 14:15:00,559.75,565.3,475.0,502.85,762180
2026-01-05 15:15:00,502.85,524.75,501.15,518.0,234240
2026-01-06 09:15:00,520.0,542.5,400.0,414.0,1220310
2026-01-06 10:15:00,414.0,431.95,406.0,426.9,397620
2026-01-06 11:15:00,426.9,462.9,408.05,421.4,526620
2026-01-06 12:15:00,421.4,443.35,412.45,423.6,312480
2026-01-06 13:15:00,423.6,471.65,423.6,462.4,497370
2026-01-06 14:15:00,462.4,487.95,437.1,441.4,737730
2026-01-06 15:15:00,441.5,443.8,428.45,430.95,168480
2026-01-07 09:15:00,471.85,525.6,447.45,488.0,1797660
2026-01-07 10:15:00,488.0,516.4,442.25,465.75,847200
2026-01-07 11:15:00,466.65,494.0,432.0,483.8,728730
2026-01-07 12:15:00,483.55,525.0,473.0,499.4,556560
2026-01-07 13:15:00,499.4,560.0,495.15,525.8,575850
2026-01-07 14:15:00,525.8,535.0,442.95,448.2,622200
2026-01-07 15:15:00,448.2,473.65,448.05,468.95,206430
2026-01-08 09:15:00,468.95,522.85,437.4,481.35,1524960
2026-01-08 10:15:00,481.1,578.35,452.5,562.05,1359180
2026-01-08 11:15:00,560.5,698.15,560.0,612.0,1035840
2026-01-08 12:15:00,610.0,656.0,584.0,595.6,388860
2026-01-08 13:15:00,595.6,637.1,590.1,611.45,107190
